IDSubtitle	MovieName	MovieYear	LanguageName	ISO639	SubAddDate	ImdbID	SubFormat	SubSumCD	MovieReleaseName	MovieFPS	SeriesSeason	SeriesEpisode	SeriesIMDBParent	MovieKind	URL
6701556	"Gomorra - La serie" Profumo di iena	2016	Croatian	hr	2016-08-03 23:37:43	5724262	srt	1	 S02E04 - Profumo di iena	0.000	2	4	2049116	tv	http://www.opensubtitles.org/subtitles/6701556/gomorra-la-serie-profumo-di-iena-hr
6701557	Warcraft	2016	Portuguese	pt	2016-08-03 23:37:44	803096	srt	1	 Warcraft.2016.1080p.WEB-DL.H264.AC3-EVO	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701557/warcraft-pt
6701558	"Bottom" Smells	1991	Greek	el	2016-08-03 23:38:42	530640	srt	1	Bottom.S01E01.Smells.DVDRip.	0.000	1	1	103376	tv	http://www.opensubtitles.org/subtitles/6701558/bottom-smells-el
6701559	"Bottom" Gas	1991	Greek	el	2016-08-03 23:39:31	530637	srt	1	Bottom.S01E02.Gas.DVDRip.	0.000	1	2	103376	tv	http://www.opensubtitles.org/subtitles/6701559/bottom-gas-el
6701560	"Bottom" Contest	1991	Greek	el	2016-08-03 23:39:54	776295	srt	1	Bottom.S01E03.Contest.DVDRip.	0.000	1	3	103376	tv	http://www.opensubtitles.org/subtitles/6701560/bottom-contest-el
6701561	"Bottom" Apocalypse	1991	Greek	el	2016-08-03 23:40:19	530631	srt	1	Bottom.S01E04.Apocolypse.DVDRip.	0.000	1	4	103376	tv	http://www.opensubtitles.org/subtitles/6701561/bottom-apocalypse-el
6701562	"Bottom" 's Up	1991	Greek	el	2016-08-03 23:40:43	530629	srt	1	Bottom.S01E05.s.Up.DVDRip.	0.000	1	5	103376	tv	http://www.opensubtitles.org/subtitles/6701562/bottom-s-up-el
6701563	"Bottom" Accident	1991	Greek	el	2016-08-03 23:41:06	530630	srt	1	Bottom.S01E06.Accident.DVDRip.	0.000	1	6	103376	tv	http://www.opensubtitles.org/subtitles/6701563/bottom-accident-el
6701564	"Vicious" The Finale	2016	Polish	pl	2016-08-03 23:41:42	5364868	sub	1	Vicious.S02E07.Series.Finale.720p.WEBRip.AAC2.0.H.264-MANiACS	25.000	2	7	2582590	tv	http://www.opensubtitles.org/subtitles/6701564/vicious-the-finale-pl
6701565	"Bottom" Digger	1992	Greek	el	2016-08-03 23:44:24	530634	srt	1	Bottom.S02E01.Digger.DVDRip.	0.000	2	1	103376	tv	http://www.opensubtitles.org/subtitles/6701565/bottom-digger-el
6701566	"Bottom" Burglary	1992	Greek	el	2016-08-03 23:44:54	530633	srt	1	Bottom.S02E02.Parade.DVDRip	0.000	2	2	103376	tv	http://www.opensubtitles.org/subtitles/6701566/bottom-burglary-el
6701567	"Bottom" Culture	1992	Greek	el	2016-08-03 23:45:19	818229	srt	1	Bottom.S02E03.Burglary.DVDRip	0.000	2	3	103376	tv	http://www.opensubtitles.org/subtitles/6701567/bottom-culture-el
6701568	"Star Trek" What Are Little Girls Made Of?	1966	Russian	ru	2016-08-03 23:46:01	708486	srt	1	 ST_TOS_1x07.What.Are.Little.Girls.Made.Of	23.976	1	7	60028	tv	http://www.opensubtitles.org/subtitles/6701568/star-trek-what-are-little-girls-made-of-ru
6701569	"Bottom" Parade	1992	Greek	el	2016-08-03 23:46:04	530639	srt	1	Bottom.S02E04.Culture.DVDRip	0.000	2	4	103376	tv	http://www.opensubtitles.org/subtitles/6701569/bottom-parade-el
6701570	"Wrecked" Javier and the Gang	2016	Romanian	ro	2016-08-03 23:46:13	5824842	srt	1	 Wrecked.S01E09.HDTV.x264-xTV	23.976	1	9	4168956	tv	http://www.opensubtitles.org/subtitles/6701570/wrecked-javier-and-the-gang-ro
6701571	"Bottom" Holy	1992	Greek	el	2016-08-03 23:46:31	530638	srt	1	Bottom.S02E05.Holy.DVDRip	0.000	2	5	103376	tv	http://www.opensubtitles.org/subtitles/6701571/bottom-holy-el
6701572	"Bottom" 'S Out	1995	Greek	el	2016-08-03 23:46:59	530628	srt	1	Bottom.S02E06.s.Out.DVDRip	0.000	2	6	103376	tv	http://www.opensubtitles.org/subtitles/6701572/bottom-s-out-el
6701573	"Guilt" A Simple Plan	2016	Bosnian	bs	2016-08-03 23:48:50	5776322	srt	1	 Guilt.S01E06.HDTV.x264-FLEET	25.000	1	6	5376862	tv	http://www.opensubtitles.org/subtitles/6701573/guilt-a-simple-plan-bs
6701574	Colombiana	2011	Slovenian	sl	2016-08-03 23:48:57	1657507	srt	1	 Colombiana.2011.Unrated.SLOSubs.720p.BRRip.XviD-HDVid	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701574/colombiana-sl
6701575	The River	2012	Romanian	ro	2016-08-03 23:52:11	1836195	srt	1	 The.River.S01E03.Los.Ciegos.HDRiP.AC3-5.1.XviD-T00NG0D	23.976	0	0	0	tv	http://www.opensubtitles.org/subtitles/6701575/the-river-ro
6701576	Warcraft	2016	Hungarian	hu	2016-08-03 23:53:34	803096	srt	1	 Warcraft.2016.WEB-DL.x264-FGT	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701576/warcraft-hu
6701577	"Angie Tribeca" Contains Graphic Designer Violence	0	Italian	it	2016-08-03 23:53:56	5221136	srt	1	Angie.Tribeca.s02e09.italiansubs	23.976	2	9	3597790	tv	http://www.opensubtitles.org/subtitles/6701577/angie-tribeca-contains-graphic-designer-violence-it
6701578	V ozhidanii chuda	2007	Hungarian	hu	2016-08-04 00:04:21	1343117	srt	1	 CsodaraVarva	29.970	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701578/v-ozhidanii-chuda-hu
6701579	"Orange Is the New Black" Bora Bora Bora	2013	Portuguese (BR)	pb	2016-08-04 00:04:22	2692410	srt	1	 orange is the new black s01e10	23.976	1	10	2372162	tv	http://www.opensubtitles.org/subtitles/6701579/orange-is-the-new-black-bora-bora-bora-pb
6701580	The Huntsman: Winter's War	2016	Turkish	tr	2016-08-04 00:08:53	2381991	srt	1	 The.Huntsman.Winters.War.2016.EXTENDED.BRRip.XviD.AC3-RARBG (Güncel)	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701580/the-huntsman-winter-s-war-tr
6701581	L'uccello dalle piume di cristallo	1970	Portuguese (BR)	pb	2016-08-04 00:09:02	65143	srt	1	L'uccello dalle piume di cristallo (1970)	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701581/l-uccello-dalle-piume-di-cristallo-pb
6701582	"Modern Family" Unplugged	2010	Persian	fa	2016-08-04 00:10:44	1627461	srt	1	 Episode 05 - Unplugged	23.976	2	5	1442437	tv	http://www.opensubtitles.org/subtitles/6701582/modern-family-unplugged-fa
6701583	"Suits" Not Just a Pretty Face	2015	Hebrew	he	2016-08-04 00:12:09	4454772	srt	1	 Suits.S05E16.BDRip.X264-DEFLATE	23.976	4	16	1632701	tv	http://www.opensubtitles.org/subtitles/6701583/suits-not-just-a-pretty-face-he
6701584	Love Me No More	2008	French	fr	2016-08-04 00:12:29	996930	srt	1	Deux Jours A Tuer_Forced.24.000	24.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701584/love-me-no-more-fr
6701585	"The Kettering Incident" The Mill	2016	Serbian	sr	2016-08-04 00:12:53	4233188	srt	1	 the.kettering.incident.s01e04.720p.ahdtv.x264-futv[PRiME]	0.000	1	4	4228802	tv	http://www.opensubtitles.org/subtitles/6701585/the-kettering-incident-the-mill-sr
6701586	Perfetti sconosciuti	2016	French	fr	2016-08-04 00:14:48	4901306	srt	1	Parfaits Inconnus.Fr.23.976	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701586/perfetti-sconosciuti-fr
6701587	Angry Birds	2016	Slovenian	sl	2016-08-04 00:15:12	1985949	srt	1	 Angry.Birds.2016.1080p.BluRay.x264-GECKOS	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701587/angry-birds-sl
6701588	The Pride and the Passion	1957	Russian	ru	2016-08-04 00:19:11	50858	srt	1	The Pride and the Passion.Russian.25.000	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701588/the-pride-and-the-passion-ru
6701589	Lucky Number Slevin	2006	Bulgarian	bg	2016-08-04 00:20:01	425210	srt	1	 Lucky Number Slevin	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701589/lucky-number-slevin-bg
6701590	Extraordinary Tales	2013	Polish	pl	2016-08-04 00:20:30	3454574	srt	1	 Extraordinary.Tales.2015.UNRATED.720p.WEB-DL.DD5.1.H264-RARBG	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701590/extraordinary-tales-pl
6701591	Keanu	2016	French	fr	2016-08-04 00:21:19	4139124	srt	1	Keanu.Fr.23.976	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701591/keanu-fr
6701593	"Morden" Episode #1.1	2009	Dutch	nl	2016-08-04 00:22:16	1540606	srt	1	 Morden.S01E01.Episode.#1.1	25.000	1	1	1501108	tv	http://www.opensubtitles.org/subtitles/6701593/morden-episode-1-1-nl
6701594	"Morden" Episode #1.2	2009	Dutch	nl	2016-08-04 00:22:16	1545849	srt	1	 Morden.S01E02.Episode.#1.2	25.000	1	2	1501108	tv	http://www.opensubtitles.org/subtitles/6701594/morden-episode-1-2-nl
6701595	"Morden" Episode #1.3	2009	Dutch	nl	2016-08-04 00:22:16	1550134	srt	1	 Morden.S01E03.Episode.#1.3	25.000	1	3	1501108	tv	http://www.opensubtitles.org/subtitles/6701595/morden-episode-1-3-nl
6701596	"Morden" Episode #1.4	2009	Dutch	nl	2016-08-04 00:22:16	1555592	srt	1	 Morden.S01E04.Episode.#1.4	25.000	1	4	1501108	tv	http://www.opensubtitles.org/subtitles/6701596/morden-episode-1-4-nl
6701597	"Morden" Episode #1.5	2009	Dutch	nl	2016-08-04 00:22:16	1559830	srt	1	 Morden.S01E05.Episode.#1.5	25.000	1	5	1501108	tv	http://www.opensubtitles.org/subtitles/6701597/morden-episode-1-5-nl
6701598	"Morden" Episode #1.6	2009	Dutch	nl	2016-08-04 00:22:16	1563844	srt	1	 Morden.S01E06.Episode.#1.6	25.000	1	6	1501108	tv	http://www.opensubtitles.org/subtitles/6701598/morden-episode-1-6-nl
6701599	The Huntsman: Winter's War	2016	Hebrew	he	2016-08-04 00:22:24	2381991	srt	1	 The.Huntsman.Winters.War.2016.EXTENDED.BluRay	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701599/the-huntsman-winter-s-war-he
6701600	Gun Shy	2000	French	fr	2016-08-04 00:23:14	171356	srt	1	Mafia Parano.Fr.25.000	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701600/gun-shy-fr
6701601	The Things of Life	1970	French	fr	2016-08-04 00:24:33	64165	srt	1	Les Choses De La Vie.24.000	24.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701601/the-things-of-life-fr
6701602	"Wrecked" Javier and the Gang	2016	Portuguese (BR)	pb	2016-08-04 00:27:47	5824842	srt	1	HDTV.x264-DIMENSION-LOL-AFG-FUM-DIMENSION	23.976	1	9	4168956	tv	http://www.opensubtitles.org/subtitles/6701602/wrecked-javier-and-the-gang-pb
6701603	3 hommes a abattre	1980	French	fr	2016-08-04 00:28:00	81658	srt	1	Trois Hommes A Abattre.Fr.Forced.23.976	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701603/3-hommes-a-abattre-fr
6701604	"The Tunnel" Episode #2.3	2016	Portuguese (BR)	pb	2016-08-04 00:30:14	4460070	srt	1	 The.Tunnel.S02E03.FRENCH.720p.WEBRIP.x264-SH0W	23.976	2	3	2711738	tv	http://www.opensubtitles.org/subtitles/6701604/the-tunnel-episode-2-3-pb
6701605	"The Tunnel" Episode #2.3	2016	Portuguese (BR)	pb	2016-08-04 00:30:48	4460070	srt	1	 The.Tunnel.S02E03.PDTV.x264-C4TV	23.976	2	3	2711738	tv	http://www.opensubtitles.org/subtitles/6701605/the-tunnel-episode-2-3-pb
6701606	"Wrecked" Javier and the Gang	2016	Turkish	tr	2016-08-04 00:35:35	5824842	srt	1	 Wrecked.S01E09.HDTV.x264-LOL	23.976	1	9	4168956	tv	http://www.opensubtitles.org/subtitles/6701606/wrecked-javier-and-the-gang-tr
6701607	The Legend of Tarzan	2016	English	en	2016-08-04 00:36:29	918940	srt	1	 The.Legend.of.Tarzan.2016.1080p.HDRip.KORSUB.x264.AAC2.0-STUTTERSHIT	24.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701607/the-legend-of-tarzan-en
6701608	The VVitch: A New-England Folktale	2015	Portuguese (BR)	pb	2016-08-04 00:41:23	4263482	srt	1	The Witch 2015 1080p BluRay x264 DTS-JYK	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701608/the-vvitch-a-new-england-folktale-pb
6701609	Greystoke: The Legend of Tarzan, Lord of the Apes	1984	Arabic	ar	2016-08-04 00:43:18	87365	srt	1	 The Legend of Tarzan 2016 720p HC HDRip 800 MB - iExTV	24.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701609/greystoke-the-legend-of-tarzan-lord-of-the-apes-ar
6701610	The Dream Team	1989	Serbian	sr	2016-08-04 00:44:05	97235	srt	1	 The Dream Team	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701610/the-dream-team-sr
6701611	Independents' Day	2016	Romanian	ro	2016-08-04 00:47:02	5720450	srt	1	 Independence.Day.Resurgence.2016.HC.HDRip.XviD.AC3-EVO	29.970	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701611/independents-day-ro
6701612	"Smallville" Jitters	2001	Turkish	tr	2016-08-04 00:49:32	702969	srt	1	 Smallville - S01E08 - Jitters - DnO	23.976	1	8	279600	tv	http://www.opensubtitles.org/subtitles/6701612/smallville-jitters-tr
6701613	"Dragon Ball Super: Doragon boru cho" "Kakutô shiai" e no o sarai Nokori futari no menbâ wa dare da!?	2016	Hungarian	hu	2016-08-04 00:52:27	5424204	srt	1	 Dragon Ball Super - 030 - Preparing for the Martial Arts Competition - Who Will the Last Two Member	0.000	1	30	4644488	tv	http://www.opensubtitles.org/subtitles/6701613/dragon-ball-super-doragon-boru-cho-kakuto-shiai-e-no-o-sarai-nokori-futari-no-menba-wa-dare-da-hu
6701614	"Barbarians Rising" Rebellion	2016	Romanian	ro	2016-08-04 00:53:01	5832978	srt	1	 Barbarians.Rising.2of4.Rebellion.720p.HDTV.x264.AAC.MVGroup.org-rum(1)	25.000	1	2	5807292	tv	http://www.opensubtitles.org/subtitles/6701614/barbarians-rising-rebellion-ro
6701615	"Feed the Beast" Episode #1.8	2016	Turkish	tr	2016-08-04 00:54:15	5580076	srt	1	 Feed.the.Beast.S01E08.HDTV.x264-FLEET	23.976	1	8	5363766	tv	http://www.opensubtitles.org/subtitles/6701615/feed-the-beast-episode-1-8-tr
6701617	"Secret State" Episode #1.1	2012	Dutch	nl	2016-08-04 00:55:57	1987116	srt	1	 Secret.State.S01E01.Episode.#1.1	25.000	1	1	1960029	tv	http://www.opensubtitles.org/subtitles/6701617/secret-state-episode-1-1-nl
6701618	"Secret State" Episode #1.2	2012	Dutch	nl	2016-08-04 00:55:57	1987117	srt	1	 Secret.State.S01E02.Episode.#1.2	25.000	1	2	1960029	tv	http://www.opensubtitles.org/subtitles/6701618/secret-state-episode-1-2-nl
6701619	"Secret State" Episode #1.3	2012	Dutch	nl	2016-08-04 00:55:57	1987118	srt	1	 Secret.State.S01E03.Episode.#1.3	25.000	1	3	1960029	tv	http://www.opensubtitles.org/subtitles/6701619/secret-state-episode-1-3-nl
6701620	"Secret State" Episode #1.4	2012	Dutch	nl	2016-08-04 00:55:57	1987119	srt	1	 Secret.State.S01E04.Episode.#1.4	25.000	1	4	1960029	tv	http://www.opensubtitles.org/subtitles/6701620/secret-state-episode-1-4-nl
6701622	The Tag-Along	2015	Finnish	fi	2016-08-04 00:58:58	5078188	srt	1	 The.Tag-Along.2015.1080p.BluRay.x264-WiKi	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701622/the-tag-along-fi
6701623	"Arangsaddojeon" Episode #1.15	2012	Arabic	ar	2016-08-04 01:07:39	3247420	ssa	1	 Arang.and.the.Magistrate.E15	29.970	1	15	2216600	tv	http://www.opensubtitles.org/subtitles/6701623/arangsaddojeon-episode-1-15-ar
6701624	Warcraft	2016	Turkish	tr	2016-08-04 01:10:56	803096	srt	1	 Warcraft.2016.1080p.WEB-DL.AAC2.0.H264-FGT	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701624/warcraft-tr
6701625	"House M.D." Frozen	2008	Greek	el	2016-08-04 01:17:39	1168087	srt	1	 House, M.D. - S04E11 - Frozen-gre	0.000	4	11	412142	tv	http://www.opensubtitles.org/subtitles/6701625/house-m-d-frozen-el
6701626	"Doctor Foster" Episode #1.4	2015	Arabic	ar	2016-08-04 01:29:01	4627512	srt	1	 Doctor Foster - S01E04 - Episode 4	25.000	1	4	4602768	tv	http://www.opensubtitles.org/subtitles/6701626/doctor-foster-episode-1-4-ar
6701627	Before I Wake	2016	Spanish	es	2016-08-04 01:30:29	3174376	srt	1	 Before.I.Wake.2016.DVDRip.XviD.AC3-EVO	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701627/before-i-wake-es
6701628	"Wentworth" Episode #4.11	2016	Arabic	ar	2016-08-04 01:36:10	5281410	srt	1	 Wentworth.S04E11.AHDTV.XviD-FUM[ettv]	0.000	4	11	2433738	tv	http://www.opensubtitles.org/subtitles/6701628/wentworth-episode-4-11-ar
6701629	Ich will dich	2014	Portuguese (BR)	pb	2016-08-04 01:39:25	3349460	srt	1	ich_will_dich_2014.avi	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701629/ich-will-dich-pb
6701630	Suspiria	1977	English	en	2016-08-04 01:40:26	76786	srt	1	Suspiria.1977.DUBBED.REMASTERED.1080p.BluRay.x264-CREEPSHOW	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701630/suspiria-en
6701631	"Pretty Little Liars" Wanted: Dead or Alive	2016	Polish	pl	2016-08-04 01:40:46	5537924	srt	1	 pretty.little.liars.706.hdtv-lol[ettv]	0.000	7	6	1578873	tv	http://www.opensubtitles.org/subtitles/6701631/pretty-little-liars-wanted-dead-or-alive-pl
6701632	Avanti!	1972	Serbian	sr	2016-08-04 01:47:31	68240	srt	1	 Avanti! (1972)	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701632/avanti-sr
6701633	Warcraft	2016	Serbian	sr	2016-08-04 01:50:37	803096	srt	1	 Warcraft.2016.WEB-DL.x264-FGT.lat	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701633/warcraft-sr
6701634	Sleepless in Seattle	1993	Portuguese (BR)	pb	2016-08-04 01:50:52	108160	srt	1	Serve para todos releases, inclusive Bluray	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701634/sleepless-in-seattle-pb
6701635	The Hard Corps	2006	Hebrew	he	2016-08-04 01:53:21	462329	srt	1	The.Hard.Corps.2006.1080p.BluRay.x264-[YTS.AG]	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701635/the-hard-corps-he
6701636	Halloween 5	1989	Turkish	tr	2016-08-04 01:54:33	97474	sub	1	 Halloween.5.Türkçe	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701636/halloween-5-tr
6701637	"Fairy Tail" Decisive Battle on Galuna Island	2010	Hungarian	hu	2016-08-04 01:55:43	1596837	ssa	1	 [Leopard-Raws] Fairy Tail - 116 RAW (TX 1280x720 x264 AAC)	23.976	1	16	1528406	tv	http://www.opensubtitles.org/subtitles/6701637/fairy-tail-decisive-battle-on-galuna-island-hu
6701638	"It's Always Sunny in Philadelphia" America's Next Top Paddy's Billboard Model Contest	2008	Croatian	hr	2016-08-04 01:56:25	1265810	srt	1	 It's Always Sunny In Philadelphia S04E03 - America's Next Top Paddy's	23.976	4	3	472954	tv	http://www.opensubtitles.org/subtitles/6701638/it-s-always-sunny-in-philadelphia-america-s-next-top-paddy-s-billboard-model-contest-hr
6701639	Kill Me Three Times	2014	Polish	pl	2016-08-04 02:03:21	2393845	mpl	1	Kill.Me.Three.Times.2014.1080p.BluRay.x264.AC3-ETRG	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701639/kill-me-three-times-pl
6701640	"Miss Fisher's Murder Mysteries" King Memses' Curse	2012	Portuguese (BR)	pb	2016-08-04 02:06:33	2209115	srt	1	 Miss.Fishers.Murder.Mysteries.S01E13.WS.PDTV.x264-W4F	0.000	1	13	1988386	tv	http://www.opensubtitles.org/subtitles/6701640/miss-fisher-s-murder-mysteries-king-memses-curse-pb
6701641	Milk	2008	Serbian	sr	2016-08-04 02:07:37	1013753	srt	1	 milk	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701641/milk-sr
6701642	Red Knot	2014	Portuguese (BR)	pb	2016-08-04 02:13:21	2191880	srt	1	Red.Knot.2014.720p.WEB-DL.XviD.AC3-port	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701642/red-knot-pb
6701643	Nachthelle	2015	Portuguese (BR)	pb	2016-08-04 02:18:38	3404246	srt	1	Nachthelle.German.2015.DVDRiP.x264-SAViOUR.[Subpack]	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701643/nachthelle-pb
6701644	The Girl	2012	Portuguese (BR)	pb	2016-08-04 02:19:40	1127883	srt	1	The.Girl.(2012).720p.WEB-DL.650MB-Ganool.[Subpack]	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701644/the-girl-pb
6701645	III	2015	Portuguese (BR)	pb	2016-08-04 02:20:38	3993732	srt	1	III.2015.720p.BluRay.x264.Russian.AAC-ETRG.[Subpack]	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701645/iii-pb
6701646	The Legend of Tarzan	2016	Romanian	ro	2016-08-04 02:20:38	918940	srt	1	 The.Legend.of.Tarzan.2016.1080p.HC.HDRip.1.6GB.MkvCage	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701646/the-legend-of-tarzan-ro
6701647	Star Trek Beyond	2016	English	en	2016-08-04 02:22:59	2660888	srt	1	Star Trek Beyond (2016) ENG Cam V2 XviD UnKnOwN	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701647/star-trek-beyond-en
6701648	"Hellsing" Order 02: Club M	2001	Arabic	ar	2016-08-04 02:30:59	789461	srt	1	 Hellsing.02.DVDRip.x264-DEiMOS	29.970	1	2	325547	tv	http://www.opensubtitles.org/subtitles/6701648/hellsing-order-02-club-m-ar
6701649	Snabba cash	2010	Croatian	hr	2016-08-04 02:31:15	1291652	srt	1	 Snabba Cash (2010) DVDRip XviD	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701649/snabba-cash-hr
6701650	"Stargate: Atlantis" Before I Sleep	2004	Greek	el	2016-08-04 02:35:08	709224	srt	1	 Stargate Atlantis [01x15] Before I Sleep	25.000	1	14	374455	tv	http://www.opensubtitles.org/subtitles/6701650/stargate-atlantis-before-i-sleep-el
6701651	Tangerine	2015	Bulgarian	bg	2016-08-04 02:36:58	3824458	srt	1	 Tangerine (2015) BRRip XviD AC3 EVO	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701651/tangerine-bg
6701652	The Last Exorcism Part II	2013	Croatian	hr	2016-08-04 02:42:02	2034139	srt	1	 Tasmanian.Devils.2013.1080p.BluRay.H264.AAC-RARBG	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701652/the-last-exorcism-part-ii-hr
6701653	Awakened	2013	Portuguese (BR)	pb	2016-08-04 02:46:19	1669268	srt	1	Awakened.2013.1080p.BluRay.x264.YIFY	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701653/awakened-pb
6701654	A Gentleman's Dignity	2012	Greek	el	2016-08-04 02:48:46	2362760	srt	1	 A Gentlemans Dignity - 15	25.000	0	0	0	tv	http://www.opensubtitles.org/subtitles/6701654/a-gentleman-s-dignity-el
6701655	"UnREAL" War	2016	Arabic	ar	2016-08-04 02:50:17	4836146	srt	1	 UnREAL.S02E01.720p.HDTV.x264-KILLERS[eztv]	23.976	2	1	3314218	tv	http://www.opensubtitles.org/subtitles/6701655/unreal-war-ar
6701656	Hollow Creek	2016	Portuguese (BR)	pb	2016-08-04 02:51:17	2545538	srt	1	hollow.creek.2016.dvdrip.x264-port	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701656/hollow-creek-pb
6701657	The Legend of Tarzan	2016	Spanish	es	2016-08-04 02:59:01	918940	srt	1	The legend of tarzan	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701657/the-legend-of-tarzan-es
6701658	"Doctor Foster" Episode #1.5	2015	Arabic	ar	2016-08-04 02:59:02	4627514	srt	1	 Doctor Foster - S01E05 - Episode 5	25.000	1	5	4602768	tv	http://www.opensubtitles.org/subtitles/6701658/doctor-foster-episode-1-5-ar
6701659	"Animal Kingdom" Judas Kiss	2016	English	en	2016-08-04 03:00:54	5580094	srt	1	Animal.Kingdom.2016.S01E09.HDTV.x264.LOL.HI.C	23.976	1	9	5574490	tv	http://www.opensubtitles.org/subtitles/6701659/animal-kingdom-judas-kiss-en
6701660	"Animal Kingdom" Judas Kiss	2016	English	en	2016-08-04 03:01:20	5580094	srt	1	Animal.Kingdom.2016.S01E09.HDTV.x264.LOL.C	23.976	1	9	5574490	tv	http://www.opensubtitles.org/subtitles/6701660/animal-kingdom-judas-kiss-en
6701661	"Odd Mom Out" Hanoi Jill	2016	English	en	2016-08-04 03:07:18	5740502	srt	1	Odd.Mom.Out.S02E07.HDTV.x264.FLEET.HI.C	23.976	2	7	4324796	tv	http://www.opensubtitles.org/subtitles/6701661/odd-mom-out-hanoi-jill-en
6701662	"Odd Mom Out" Hanoi Jill	2016	English	en	2016-08-04 03:07:47	5740502	srt	1	Odd.Mom.Out.S02E07.HDTV.x264.FLEET.C	23.976	2	7	4324796	tv	http://www.opensubtitles.org/subtitles/6701662/odd-mom-out-hanoi-jill-en
6701663	Warcraft	2016	Croatian	hr	2016-08-04 03:08:05	803096	srt	1	 Warcraft.2016.720p.WEB-DL.XviD.MP3-FGT	23.976	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701663/warcraft-hr
6701664	"Animal Kingdom" Judas Kiss	2016	English	en	2016-08-04 03:23:28	5580094	srt	1	Animal.Kingdom.2016.S01E09.HDTV.x264-LOL-DIMENSION	23.976	1	9	5574490	tv	http://www.opensubtitles.org/subtitles/6701664/animal-kingdom-judas-kiss-en
6701665	Funny Lady	1975	Hungarian	hu	2016-08-04 03:24:44	73026	srt	1	 Funny Lady (2)	25.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701665/funny-lady-hu
6701666	Crash and Burn	1990	English	en	2016-08-04 03:29:19	99313	srt	1	Crash and Burn	29.970	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701666/crash-and-burn-en
6701667	Crash and Burn	1990	English	en	2016-08-04 03:31:40	99313	srt	1	The Making of Crash and Burn	0.000	0	0	0	movie	http://www.opensubtitles.org/subtitles/6701667/crash-and-burn-en
6701668	"The Night Of" Subtle Beast	2016	Croatian	hr	2016-08-04 03:35:26	4071596	srt	1	 The.Night.Of.Part.2.720p.HDTV.x264-BATV[ettv]	23.976	1	2	2401256	tv	http://www.opensubtitles.org/subtitles/6701668/the-night-of-subtle-beast-hr
6701669	"Tyrant" Prayers for Our Daughters	2016	Portuguese (BR)	pb	2016-08-04 03:40:49	5542236	srt	1	PROPER.HDTV.x264-KILLERS-FUM-KILLERS	23.976	3	4	2568204	tv	http://www.opensubtitles.org/subtitles/6701669/tyrant-prayers-for-our-daughters-pb
